Total,Clearance,Circulation,PairwiseDistance,PairwiseAngle,ConversationDistance,ConversationAngle,Balance,Alignment,WallAlignment,Symmetry,Emphasis,AcceptanceProbability,Iteration
-119.970600,0.227485,0.000000,-2.625843,-3.491208,-4.748932,-8.425530,0.348974,-8.576791,-2.545421,0.536310,-2.333110,0.942227,1053.000000
-120.303600,0.220329,0.000000,-2.614348,-3.465964,-4.748932,-8.263492,0.340297,-9.002212,-2.699495,0.551994,-2.298607,1.000000,1055.000000
-120.425500,0.207916,0.000000,-2.593432,-3.423666,-4.748932,-8.006366,0.324998,-9.523940,-2.940514,0.582485,-2.242756,1.000000,1056.000000
-120.251100,0.200742,0.000000,-2.580813,-3.399749,-4.748932,-7.867923,0.316018,-9.717790,-3.064447,0.601768,-2.212121,0.839935,1057.000000
-121.044600,0.273815,0.000000,-2.617301,-3.474696,-4.648116,-8.094658,0.338703,-9.717790,-3.064447,0.865027,-2.336501,1.000000,1058.000000
-121.313000,0.111154,0.000000,-2.286470,-3.420946,-4.781302,-8.102710,0.375260,-9.717790,-3.064447,1.131153,-2.299227,1.000000,1059.000000
-121.823600,0.036526,0.000000,-2.122760,-3.363633,-5.076434,-8.110138,0.426980,-9.717790,-3.064447,1.570132,-2.267469,1.000000,1060.000000
-121.782500,0.036526,0.000000,-2.122212,-3.358934,-5.076434,-8.087140,0.424654,-9.746387,-3.086580,1.573282,-2.261824,0.959770,1061.000000
-121.616000,0.036526,0.000000,-2.091120,-3.405334,-5.035632,-8.108975,0.458826,-9.746387,-3.086580,1.905636,-2.341362,0.846658,1062.000000
-121.556500,0.036526,0.000000,-2.091029,-3.394089,-5.026552,-8.111836,0.456471,-9.746387,-3.086580,1.877588,-2.325798,0.942198,1063.000000
-121.554300,0.036526,0.000000,-2.090995,-3.393771,-5.026552,-8.110348,0.456298,-9.748310,-3.088125,1.877756,-2.325411,0.997782,1064.000000
-121.791700,0.036526,0.000000,-2.146573,-3.409325,-4.950617,-8.110849,0.422578,-9.748310,-3.088125,1.576840,-2.323126,1.000000,1065.000000
-121.487400,0.036526,0.000000,-2.142246,-3.383993,-4.950617,-7.988669,0.409552,-9.865419,-3.207132,1.591506,-2.292039,0.737630,1067.000000
-121.617600,0.036526,0.000000,-2.143769,-3.392898,-4.950617,-8.031259,0.414161,-9.832918,-3.166766,1.586152,-2.302908,1.000000,1069.000000
-121.795900,0.036526,0.000000,-2.146664,-3.409858,-4.950617,-8.113455,0.422849,-9.745017,-3.085485,1.576551,-2.323786,1.000000,1071.000000
-121.828400,0.036526,0.000000,-2.134829,-3.400652,-4.990545,-8.112341,0.427327,-9.745017,-3.085485,1.612009,-2.315193,1.000000,1072.000000
-121.884000,0.036526,0.000000,-2.117339,-3.385120,-5.057755,-8.109700,0.434636,-9.745017,-3.085485,1.671345,-2.300667,1.000000,1077.000000
-121.705400,0.036526,0.000000,-2.115221,-3.368374,-5.057755,-8.029625,0.425960,-9.829951,-3.163504,1.681603,-2.280418,0.836501,1079.000000
-122.981100,0.000000,0.000000,-2.410001,-3.325001,-5.359830,-8.017405,0.379235,-9.829951,-3.163504,2.192695,-2.270211,1.000000,1080.000000
-123.537300,0.000000,0.000000,-2.498742,-3.364462,-5.359830,-8.246531,0.356643,-9.550331,-2.907481,2.137855,-2.327254,1.000000,1081.000000
-123.173000,0.000000,0.000000,-2.618991,-3.408365,-5.121355,-8.227400,0.398790,-9.550331,-2.907481,1.888960,-2.385967,0.694691,1084.000000
-121.756400,0.116447,0.000000,-2.343727,-3.432618,-4.980878,-8.237365,0.427089,-9.550331,-2.907481,1.656462,-2.409393,0.242540,1085.000000
-122.025900,0.002710,0.000000,-1.878216,-3.361837,-5.164756,-8.270647,0.381317,-9.550331,-2.907481,1.623516,-2.244560,1.000000,1087.000000
-122.029800,0.001223,0.000000,-1.885815,-3.357187,-5.164756,-8.238858,0.384017,-9.601915,-2.940999,1.631197,-2.237335,1.000000,1088.000000
-123.452400,0.000000,0.000000,-2.394640,-3.312797,-5.377874,-8.241940,0.346864,-9.601915,-2.940999,1.898184,-2.197239,1.000000,1089.000000
-123.343900,0.000000,0.000000,-2.341763,-3.337713,-5.377874,-8.396355,0.333066,-9.307981,-2.774535,1.858086,-2.233559,0.897119,1091.000000
-122.101700,0.000000,0.000000,-1.905475,-3.341269,-5.269913,-8.373272,0.353027,-9.307981,-2.774535,1.606005,-2.194351,0.288745,1095.000000
-121.979600,0.000000,0.000000,-1.948842,-3.301997,-5.269913,-8.118958,0.374868,-9.720164,-3.031467,1.674517,-2.136258,0.885073,1096.000000
-121.909500,0.000000,0.000000,-1.889096,-3.358685,-5.269913,-8.493727,0.343667,-9.020298,-2.646026,1.575851,-2.221374,0.932280,1098.000000
-121.470300,0.052361,0.000000,-2.056640,-3.431402,-5.069314,-8.483199,0.386253,-9.020298,-2.646026,1.642775,-2.394105,0.644600,1099.000000
-122.156900,0.028447,0.000000,-2.184490,-3.382520,-5.069314,-8.116821,0.416006,-9.763700,-3.073354,1.712763,-2.311945,1.000000,1101.000000
-122.891600,0.000000,0.000000,-2.361882,-3.353383,-5.192323,-8.119092,0.392169,-9.763700,-3.073354,1.862477,-2.275184,1.000000,1103.000000
-122.930300,0.000000,0.000000,-2.344208,-3.359158,-5.192323,-8.155572,0.388739,-9.723833,-3.034739,1.853829,-2.283857,1.000000,1107.000000
-122.735300,0.000000,0.000000,-2.274880,-3.365622,-5.160469,-8.155418,0.394449,-9.723833,-3.034739,1.812364,-2.290601,0.822816,1110.000000
-122.104700,0.067142,0.000000,-2.321755,-3.406528,-5.020975,-8.138914,0.425496,-9.723833,-3.034739,1.706365,-2.362164,0.532281,1112.000000
-121.462800,0.024354,0.000000,-1.794786,-3.346549,-5.133530,-8.136197,0.399007,-9.723833,-3.034739,1.567133,-2.204483,0.526292,1113.000000
-120.775900,0.012934,0.000000,-1.846592,-3.311004,-5.133530,-7.906813,0.420129,-9.851811,-3.243017,1.628332,-2.151755,0.503146,1114.000000
-121.590200,0.000000,0.000000,-2.106466,-3.325294,-5.139017,-7.938575,0.417710,-9.851811,-3.243017,1.755292,-2.208024,1.000000,1116.000000
-121.849000,0.059735,0.000000,-2.510942,-3.383928,-5.009392,-7.931809,0.447543,-9.851811,-3.243017,1.760443,-2.332183,1.000000,1117.000000
-122.142400,0.078252,0.000000,-2.404350,-3.414882,-5.009392,-8.147292,0.427842,-9.700073,-3.014199,1.718430,-2.381950,1.000000,1118.000000
-121.714900,0.116133,0.000000,-2.592740,-3.438865,-4.971541,-8.067033,0.445999,-9.700073,-3.014199,1.824728,-2.451570,0.652164,1119.000000
-122.650300,0.000000,0.000000,-2.796620,-3.434978,-4.989328,-8.062992,0.469024,-9.700073,-3.014199,1.981577,-2.446377,1.000000,1120.000000
-122.597500,0.000000,0.000000,-2.790711,-3.435385,-4.989328,-8.059023,0.469355,-9.679781,-3.026982,1.981742,-2.446597,0.948560,1121.000000
-122.589200,0.001919,0.000000,-2.759127,-3.436692,-4.994509,-8.059802,0.465498,-9.679781,-3.026982,1.956172,-2.449664,0.991696,1122.000000
-122.655500,0.004235,0.000000,-2.767763,-3.436179,-4.994509,-8.066024,0.464953,-9.710836,-3.006872,1.956096,-2.449566,1.000000,1126.000000
-122.764200,0.000000,0.000000,-2.877581,-3.432774,-4.984497,-8.054422,0.469648,-9.710836,-3.006872,1.936225,-2.427029,1.000000,1129.000000
-122.786300,0.000000,0.000000,-2.877581,-3.432454,-4.984497,-8.057014,0.469438,-9.722256,-2.998608,1.936018,-2.426795,1.000000,1132.000000
-122.908500,0.000000,0.000000,-2.877581,-3.428324,-4.984497,-8.085251,0.467223,-9.808304,-2.900762,1.933333,-2.423711,1.000000,1134.000000
-122.821600,0.000000,0.000000,-2.877581,-3.431852,-4.984497,-8.061685,0.469064,-9.741368,-2.983403,1.935627,-2.426352,0.916763,1136.000000
-122.691800,0.000000,0.000000,-2.877581,-3.433626,-4.984497,-8.047091,0.470244,-9.675415,-3.029579,1.936774,-2.427649,0.878312,1137.000000
-122.355800,0.000000,0.000000,-2.860585,-3.414971,-4.984497,-8.147102,0.462782,-9.736452,-2.641474,1.924882,-2.413409,0.714602,1138.000000
-122.653200,0.000000,0.000000,-2.877581,-3.433998,-4.984497,-8.043671,0.470525,-9.657328,-3.039831,1.937012,-2.427917,1.000000,1141.000000
-120.790800,0.007088,0.000000,-2.781272,-3.397983,-4.984497,-8.201339,0.459368,-9.360999,-2.374581,1.915028,-2.400027,0.155311,1142.000000
-121.901600,0.000000,0.000000,-2.830594,-3.409438,-4.984497,-8.166677,0.461497,-9.635351,-2.548604,1.921554,-2.409072,1.000000,1143.000000
-122.012500,0.000000,0.000000,-2.837162,-3.410732,-4.984497,-8.162301,0.461779,-9.661299,-2.569740,1.922322,-2.410089,1.000000,1144.000000
-122.233500,0.000000,0.000000,-2.851611,-3.413413,-4.984497,-8.152854,0.462399,-9.710741,-2.614649,1.923934,-2.412191,1.000000,1145.000000
-120.830000,0.031191,0.000000,-2.380175,-3.419928,-5.068615,-8.104651,0.479838,-9.710741,-2.614649,2.334064,-2.495168,0.245736,1148.000000
-121.719100,0.004798,0.000000,-2.655455,-3.415583,-5.004160,-8.151937,0.472028,-9.710741,-2.614649,2.132937,-2.458314,1.000000,1153.000000
-120.280800,0.020789,0.000000,-2.705621,-3.398976,-5.004160,-8.193357,0.469685,-9.325763,-2.356086,2.122049,-2.444541,0.237318,1155.000000
-119.599000,0.081737,0.000000,-2.480000,-3.410645,-5.049215,-8.180233,0.465346,-9.325763,-2.356086,2.191547,-2.482853,0.505713,1156.000000
-121.438800,0.059286,0.000000,-2.437326,-3.428779,-5.049215,-8.126449,0.468476,-9.786545,-2.707079,2.205672,-2.494785,1.000000,1158.000000
-121.363000,0.059286,0.000000,-2.409240,-3.428779,-5.049215,-8.126449,0.476325,-9.687770,-2.802674,2.205672,-2.494785,0.926919,1160.000000
-121.381100,0.059286,0.000000,-2.462638,-3.428779,-5.049215,-8.126449,0.463018,-9.816769,-2.630248,2.205672,-2.494785,1.000000,1161.000000
-120.123300,0.059286,0.000000,-2.425349,-3.428779,-5.049215,-8.126449,0.445777,-9.638411,-2.324970,2.205672,-2.494785,0.284280,1162.000000
-120.500700,0.059286,0.000000,-2.801812,-3.377078,-5.049215,-8.126449,0.523801,-9.638411,-2.324970,2.205672,-2.494785,1.000000,1163.000000
-120.214300,0.059286,0.000000,-2.622730,-3.388247,-5.049215,-8.126449,0.513218,-9.638411,-2.324970,2.205672,-2.494785,0.750934,1165.000000
-120.544400,0.059286,0.000000,-2.640878,-3.388247,-5.049215,-8.126449,0.515221,-9.700994,-2.381139,2.205672,-2.494785,1.000000,1167.000000
-121.493600,0.059286,0.000000,-2.652999,-3.388247,-5.049215,-8.126449,0.526395,-9.813868,-2.644922,2.205672,-2.494785,1.000000,1169.000000
-121.552700,0.059286,0.000000,-3.003373,-3.274503,-5.049215,-8.126449,0.575022,-9.813868,-2.644922,2.205672,-2.494785,1.000000,1171.000000
-117.924000,0.131004,0.000000,-1.772498,-3.140003,-5.049215,-8.126449,0.617747,-9.813868,-2.644922,2.205672,-2.494785,0.026552,1173.000000
-118.003800,0.126746,0.000000,-1.762801,-3.140003,-5.049215,-8.126449,0.619012,-9.793716,-2.695278,2.205672,-2.494785,1.000000,1174.000000
-117.999600,0.127045,0.000000,-1.763484,-3.140003,-5.049215,-8.126449,0.618922,-9.795626,-2.691836,2.205672,-2.494785,0.995889,1176.000000
-117.873800,0.109270,0.000000,-1.722734,-3.140003,-5.049215,-8.126449,0.624528,-9.558541,-2.871894,2.205672,-2.494785,0.881770,1177.000000
-117.700100,0.104080,0.000000,-1.711016,-3.140003,-5.049215,-8.126449,0.626274,-9.444294,-2.914612,2.205672,-2.494785,0.840518,1178.000000
-117.826000,0.134450,0.000000,-1.780271,-3.140003,-5.049215,-8.126449,0.616746,-9.818863,-2.602156,2.205672,-2.494785,1.000000,1179.000000
-117.813800,0.134815,0.000000,-1.781088,-3.140003,-5.049215,-8.126449,0.616641,-9.818788,-2.597523,2.205672,-2.494785,0.987905,1180.000000
-118.824900,0.122874,0.000000,-2.265356,-3.128140,-5.049215,-8.126449,0.596446,-9.818788,-2.597523,2.205672,-2.494785,1.000000,1185.000000
-118.898900,0.120692,0.000000,-2.258078,-3.128140,-5.049215,-8.126449,0.597429,-9.816758,-2.630314,2.205672,-2.494785,1.000000,1188.000000
-118.777200,0.124061,0.000000,-2.269218,-3.128140,-5.049215,-8.126449,0.595918,-9.817371,-2.579278,2.205672,-2.494785,0.885390,1190.000000
-118.796200,0.123605,0.000000,-2.267742,-3.128140,-5.049215,-8.126449,0.596121,-9.818128,-2.586323,2.205672,-2.494785,1.000000,1196.000000
-118.802900,0.101383,0.000000,-2.184933,-3.128140,-5.049215,-8.126449,0.606735,-9.551526,-2.874888,2.205672,-2.494785,1.000000,1197.000000
-119.527300,0.059286,0.000000,-2.109591,-3.236549,-5.049215,-8.126449,0.553082,-9.551526,-2.874888,2.205672,-2.494785,1.000000,1198.000000
-120.885600,0.059286,0.000000,-2.338616,-3.423201,-5.049215,-8.126449,0.575074,-9.551526,-2.874888,2.205672,-2.494785,1.000000,1199.000000
-121.150000,0.059286,0.000000,-2.302633,-3.439872,-5.049215,-8.288383,0.587149,-9.564425,-2.574315,2.253463,-2.561286,1.000000,1200.000000
-121.199300,0.059286,0.000000,-2.322015,-3.431800,-5.049215,-8.200516,0.580784,-9.622115,-2.747242,2.225881,-2.525710,1.000000,1202.000000
-121.075100,0.059286,0.000000,-2.449061,-3.437207,-5.010787,-8.168853,0.566500,-9.622115,-2.747242,2.304187,-2.520891,0.883150,1204.000000
-120.561000,0.059421,0.000000,-2.447086,-3.396018,-4.808530,-8.194406,0.607144,-9.622115,-2.747242,1.831775,-2.461794,0.598053,1206.000000
-120.542900,0.059286,0.000000,-2.445535,-3.395105,-4.808530,-8.189362,0.606692,-9.620755,-2.756410,1.830681,-2.459563,0.982111,1207.000000
-120.631400,0.064529,0.000000,-2.460510,-3.403427,-4.808530,-8.236875,0.610881,-9.613854,-2.667134,1.841529,-2.480440,1.000000,1209.000000
-121.284100,0.059286,0.000000,-2.276745,-3.435634,-5.052676,-8.261594,0.591269,-9.613854,-2.667134,2.243885,-2.556240,1.000000,1210.000000
-121.132900,0.059286,0.000000,-2.290636,-3.427121,-5.052676,-8.183340,0.585053,-9.600394,-2.813143,2.219375,-2.524095,0.859644,1211.000000
-121.285600,0.059286,0.000000,-2.278339,-3.434753,-5.052676,-8.252637,0.590576,-9.618617,-2.684801,2.240916,-2.552607,1.000000,1212.000000
-120.704700,0.059286,0.000000,-2.253551,-3.445742,-5.052676,-8.393867,0.600909,-9.351216,-2.383307,2.292665,-2.608428,0.559385,1213.000000
-120.688600,0.059286,0.000000,-2.279181,-3.445512,-5.010010,-8.414023,0.618629,-9.351216,-2.383307,2.305647,-2.631522,0.984046,1216.000000
-120.695600,0.059286,0.000000,-2.285152,-3.445286,-5.008406,-8.413244,0.617803,-9.351216,-2.383307,2.297073,-2.628920,1.000000,1217.000000
-119.634900,0.059286,0.000000,-2.274066,-3.450070,-5.008406,-8.507223,0.624765,-8.934006,-2.157730,2.341499,-2.664456,0.346222,1220.000000
-120.928000,0.059286,0.000000,-2.288741,-3.443062,-5.008406,-8.382395,0.615371,-9.446666,-2.454415,2.283633,-2.616951,1.000000,1221.000000
-120.842900,0.059286,0.000000,-2.273750,-3.447932,-5.035691,-8.367155,0.591397,-9.446666,-2.454415,2.418747,-2.618927,0.918415,1222.000000
-120.417800,0.059286,0.000000,-2.586147,-3.448281,-4.853002,-8.328031,0.562312,-9.446666,-2.454415,2.553942,-2.624382,0.653718,1223.000000
-120.580500,0.059286,0.000000,-2.586147,-3.445354,-4.853002,-8.146899,0.551933,-9.600480,-2.812988,2.519895,-2.557917,1.000000,1227.000000
-119.491200,0.059286,0.000000,-2.586147,-3.436939,-4.853002,-8.016138,0.543491,-9.312135,-3.007513,2.509073,-2.506262,0.336433,1229.000000
-119.667300,0.059286,0.000000,-2.515153,-3.430590,-4.919394,-8.018640,0.549746,-9.312135,-3.007513,2.412652,-2.488488,1.000000,1230.000000
-121.040900,0.059286,0.000000,-2.586147,-3.446928,-4.919394,-8.253668,0.565304,-9.591977,-2.616876,2.465921,-2.581804,1.000000,1233.000000
-120.043600,0.059286,0.000000,-2.586147,-3.448199,-4.919394,-8.415382,0.574358,-9.151863,-2.264125,2.502687,-2.640373,0.368874,1235.000000
-120.573100,0.059286,0.000000,-2.586148,-3.448706,-4.919394,-8.356678,0.571239,-9.370971,-2.396979,2.487288,-2.619659,1.000000,1236.000000
-121.053200,0.059286,0.000000,-2.586128,-3.445139,-4.919394,-8.209321,0.562577,-9.621987,-2.704163,2.458965,-2.564928,1.000000,1237.000000
-120.664100,0.059286,0.000000,-2.586148,-3.448669,-4.919394,-8.343832,0.570530,-9.409995,-2.425460,2.484230,-2.615043,0.677688,1238.000000
-121.062000,0.059286,0.000000,-2.586148,-3.446027,-4.919394,-8.229453,0.563828,-9.613232,-2.665184,2.461954,-2.572632,1.000000,1239.000000
-122.378600,0.059286,0.000000,-3.072697,-3.536336,-4.786424,-8.248763,0.548878,-9.613232,-2.665184,2.254700,-2.650934,1.000000,1242.000000
-122.314900,0.059286,0.000000,-3.024134,-3.535862,-4.807894,-8.249084,0.553935,-9.613232,-2.665184,2.303100,-2.654911,0.938289,1246.000000
-121.638200,0.059286,0.000000,-2.691780,-3.568038,-4.870895,-8.220076,0.582769,-9.613232,-2.665184,2.570414,-2.714670,0.508305,1249.000000
-122.212900,0.059286,0.000000,-2.757878,-3.614727,-4.870895,-8.483101,0.606820,-9.344401,-2.364262,2.546508,-2.782141,1.000000,1253.000000
-122.103300,0.059286,0.000000,-2.787480,-3.634194,-4.870895,-8.600813,0.616681,-9.092933,-2.218144,2.539744,-2.811686,0.896162,1255.000000
-122.212900,0.059286,0.000000,-2.758710,-3.615284,-4.870895,-8.486398,0.607104,-9.338452,-2.360239,2.546285,-2.782974,1.000000,1257.000000
-121.986100,0.059286,0.000000,-2.800488,-3.642525,-4.870895,-8.652969,0.620853,-8.956203,-2.152195,2.537556,-2.824642,0.797105,1259.000000
-121.347300,0.059286,0.000000,-2.841213,-3.667916,-4.870895,-8.819828,0.633325,-8.418728,-1.940039,2.534004,-2.865518,0.527925,1260.000000
-121.024400,0.059286,0.000000,-2.563381,-3.592387,-4.902904,-8.922972,0.639973,-8.418728,-1.940039,2.570065,-2.775095,0.724075,1263.000000
-122.117800,0.059286,0.000000,-2.824787,-3.594238,-4.944690,-8.936820,0.607363,-8.418728,-1.940039,2.290107,-2.757344,1.000000,1264.000000
-121.371600,0.083509,0.000000,-2.661523,-3.637469,-4.724290,-8.937004,0.570962,-8.418728,-1.940039,1.979983,-2.782570,0.474139,1266.000000
-121.833300,0.077651,0.000000,-2.686084,-3.619264,-4.724290,-8.808047,0.563999,-8.787544,-2.078917,1.988739,-2.753887,1.000000,1270.000000
-119.367000,0.097857,0.000000,-2.607651,-3.684783,-4.724290,-9.308210,0.587744,-7.055371,-1.566618,1.967665,-2.862788,0.084894,1272.000000
-120.548500,0.090656,0.000000,-2.633611,-3.660363,-4.724290,-9.109067,0.579369,-7.837112,-1.759903,1.971842,-2.820197,1.000000,1273.000000
-121.691300,0.059286,0.000000,-2.920656,-3.597460,-4.937409,-9.116295,0.593487,-7.837112,-1.759903,2.085947,-2.754632,1.000000,1275.000000
-120.164300,0.059286,0.000000,-2.541317,-3.595582,-4.879192,-9.107807,0.644425,-7.837112,-1.759903,2.513356,-2.783280,0.217180,1277.000000
-119.916200,0.199592,0.000000,-2.883106,-3.620752,-4.752552,-9.122124,0.671416,-7.837112,-1.759903,2.297194,-2.812571,0.780276,1280.000000
-120.758900,0.221651,0.000000,-2.990119,-3.659585,-4.752552,-9.376740,0.652827,-7.714238,-1.457573,2.267034,-2.856719,1.000000,1282.000000
-120.819300,0.227666,0.000000,-3.022022,-3.670090,-4.752552,-9.451001,0.647909,-7.611018,-1.363955,2.259902,-2.868937,1.000000,1284.000000
-120.709800,0.238194,0.000000,-2.821581,-3.659380,-4.752100,-9.494308,0.647144,-7.611018,-1.363955,2.074879,-2.832814,0.896264,1286.000000
-120.557500,0.245536,0.000000,-2.781036,-3.673403,-4.752100,-9.601733,0.640773,-7.425707,-1.237489,2.063692,-2.849710,0.858759,1287.000000
-120.692800,0.239507,0.000000,-2.814217,-3.661884,-4.752100,-9.513092,0.645998,-7.582516,-1.341918,2.072825,-2.835809,1.000000,1288.000000
-121.835400,0.059423,0.000000,-2.709165,-3.621971,-4.931980,-9.511436,0.601173,-7.582516,-1.341918,2.324442,-2.782337,1.000000,1289.000000
-122.026400,0.000000,0.000000,-2.332754,-3.591892,-5.220573,-9.485174,0.555615,-7.582516,-1.341918,2.628200,-2.758596,1.000000,1290.000000
-121.907500,0.000000,0.000000,-2.342063,-3.618176,-5.220573,-9.638252,0.544493,-7.271794,-1.152794,2.614540,-2.790481,0.887913,1293.000000
-121.031900,0.000000,0.000000,-2.422728,-3.661234,-5.018954,-9.558635,0.586765,-7.271794,-1.152794,2.593557,-2.864907,0.416627,1295.000000
-121.130100,0.000000,0.000000,-2.393624,-3.614235,-5.018954,-9.276753,0.607515,-7.772293,-1.527678,2.612381,-2.809086,1.000000,1296.000000
-121.015200,0.000000,0.000000,-2.423343,-3.662209,-5.018954,-9.564860,0.586356,-7.255230,-1.144413,2.593217,-2.866092,0.891395,1298.000000
-122.373700,0.094555,0.000000,-3.022679,-3.619814,-4.948760,-9.696541,0.587217,-7.255230,-1.144413,2.027838,-2.731843,1.000000,1299.000000
-121.773800,0.104644,0.000000,-3.022679,-3.657349,-4.948760,-9.974745,0.572838,-6.535230,-0.859847,1.983510,-2.781085,0.548859,1300.000000
-121.741700,0.104968,0.000000,-3.022679,-3.658606,-4.948760,-9.984611,0.572386,-6.505041,-0.850282,1.982086,-2.782783,0.968465,1301.000000
-121.996100,0.076418,0.000000,-3.019185,-3.615138,-5.066940,-9.945580,0.556644,-6.505041,-0.850282,1.821356,-2.667347,1.000000,1303.000000
-121.920000,0.045741,0.000000,-2.788859,-3.604918,-5.129746,-9.958724,0.542101,-6.505041,-0.850282,1.916628,-2.662323,0.926742,1304.000000
-122.251000,0.040210,0.000000,-2.770544,-3.569084,-5.129746,-9.711412,0.554722,-7.121238,-1.080711,1.969800,-2.615275,1.000000,1305.000000
-122.241700,0.040605,0.000000,-2.771883,-3.571558,-5.129746,-9.727931,0.553805,-7.085425,-1.064771,1.966086,-2.618461,0.990720,1306.000000
-122.251900,0.040163,0.000000,-2.770385,-3.568791,-5.129746,-9.709458,0.554831,-7.125422,-1.082601,1.970241,-2.614898,1.000000,1308.000000
-122.059000,0.044184,0.000000,-2.783801,-3.594530,-5.129746,-9.885165,0.545604,-6.705632,-0.916661,1.931894,-2.648477,0.824557,1309.000000
-121.464200,0.049173,0.000000,-2.799737,-3.629147,-5.129746,-10.137230,0.534509,-5.963985,-0.699849,1.881551,-2.695385,0.551642,1311.000000
-120.992600,0.000000,0.000000,-2.458617,-3.570655,-5.262841,-10.107150,0.495750,-5.963985,-0.699849,1.980106,-2.591985,0.624030,1312.000000
-120.902800,0.000000,0.000000,-2.459156,-3.576180,-5.262841,-10.144960,0.494238,-5.846533,-0.671714,1.971237,-2.599388,0.914067,1313.000000
-121.129500,0.000000,0.000000,-2.457676,-3.561429,-5.262841,-10.044810,0.498375,-6.151868,-0.747971,1.994970,-2.579728,1.000000,1317.000000
-121.199700,0.000000,0.000000,-2.458086,-3.562492,-5.262841,-10.052610,0.497861,-6.182729,-0.723390,1.993554,-2.579095,1.000000,1320.000000
-121.356500,0.005166,0.000000,-2.461673,-3.573076,-5.262841,-10.164360,0.490947,-6.363120,-0.315027,1.961836,-2.564123,1.000000,1323.000000
-120.472300,0.000000,0.000000,-2.454213,-3.553062,-5.262841,-9.990492,0.502050,-5.886431,-0.904234,2.002215,-2.582918,0.413076,1326.000000
-120.595300,0.007341,0.000000,-2.500139,-3.555041,-5.129942,-10.083310,0.510074,-5.886431,-0.904234,1.900876,-2.533572,1.000000,1327.000000
-120.712600,0.009241,0.000000,-2.499328,-3.556409,-5.129942,-10.092800,0.509451,-5.936538,-0.879907,1.898689,-2.532555,1.000000,1328.000000
-120.040400,0.069024,0.000000,-2.350420,-3.480679,-5.028793,-10.090490,0.460714,-5.936538,-0.879907,1.029602,-2.371705,0.510567,1329.000000
-121.896400,0.013513,0.000000,-2.874110,-3.522199,-5.126183,-10.123190,0.479592,-5.936538,-0.879907,1.433029,-2.485738,1.000000,1331.000000
-122.989900,0.031450,0.000000,-2.903617,-3.550676,-5.126183,-10.280260,0.467858,-6.362195,-0.471384,1.441538,-2.491111,1.000000,1332.000000
-122.294400,0.082275,0.000000,-2.785849,-3.545889,-5.144022,-10.238360,0.451513,-6.362195,-0.471384,1.474585,-2.548530,0.498797,1333.000000
-122.150400,0.089879,0.000000,-2.781216,-3.556522,-5.144022,-10.304900,0.446731,-6.347845,-0.267626,1.482132,-2.552647,0.865903,1334.000000
-122.275500,0.080462,0.000000,-2.787468,-3.543118,-5.144022,-10.222730,0.452686,-6.346717,-0.517019,1.472338,-2.547283,1.000000,1336.000000
-122.119000,0.075250,0.000000,-2.793303,-3.534684,-5.144022,-10.178080,0.456136,-6.267025,-0.641754,1.465090,-2.543188,0.855137,1337.000000
-121.450500,0.017200,0.000000,-2.500144,-3.561566,-5.314120,-10.050210,0.486181,-6.267025,-0.641754,1.946619,-2.591793,0.512511,1339.000000
-121.266100,0.015177,0.000000,-2.496912,-3.557643,-5.314120,-10.023760,0.487968,-6.179953,-0.725690,1.948771,-2.592665,0.831563,1340.000000
-121.581600,0.020326,0.000000,-2.504521,-3.566685,-5.314120,-10.090060,0.483579,-6.351478,-0.505004,1.941033,-2.589501,1.000000,1341.000000
-121.197400,0.014585,0.000000,-2.495901,-3.556404,-5.314120,-10.015900,0.488509,-6.149791,-0.749553,1.949185,-2.592833,0.680989,1342.000000
-121.431000,0.016937,0.000000,-2.499743,-3.561084,-5.314120,-10.046810,0.486408,-6.257129,-0.652860,1.946963,-2.591933,1.000000,1343.000000
-120.766200,0.011692,0.000000,-2.490506,-3.549727,-5.314120,-9.976567,0.491270,-5.972501,-0.861287,1.949806,-2.593083,0.514403,1344.000000
-121.050700,0.076789,0.000000,-2.903617,-3.513951,-5.091923,-10.045880,0.457732,-5.972501,-0.861287,1.454720,-2.548263,1.000000,1348.000000
-121.702500,0.085865,0.000000,-2.882724,-3.531012,-5.091923,-10.124140,0.451279,-6.240121,-0.670800,1.474706,-2.558945,1.000000,1350.000000
-121.141400,0.109214,0.000000,-2.822466,-3.565015,-5.091923,-10.330800,0.436420,-6.179142,-0.045785,1.509175,-2.575712,0.570627,1351.000000
-119.795900,0.117666,0.000000,-2.809117,-3.572392,-5.091923,-10.413770,0.431581,-5.726780,0.225784,1.509691,-2.575949,0.260390,1353.000000
-121.388100,0.106750,0.000000,-2.827128,-3.562230,-5.091923,-10.307950,0.437881,-6.254287,-0.120540,1.507339,-2.574868,1.000000,1354.000000
-121.283900,0.001122,0.000000,-2.509148,-3.573478,-5.227047,-10.272140,0.488086,-6.254287,-0.120540,1.873580,-2.532538,0.901036,1356.000000
-121.570300,0.000000,0.000000,-2.510582,-3.573071,-5.227047,-10.247080,0.489476,-6.326535,-0.222359,1.883353,-2.538418,1.000000,1358.000000
-121.863700,0.000000,0.000000,-2.513531,-3.569428,-5.227047,-10.182910,0.493259,-6.363055,-0.468028,1.904210,-2.550267,1.000000,1359.000000
-121.381900,0.000000,0.000000,-2.494920,-3.569428,-5.227047,-10.182910,0.494312,-6.145563,-0.508297,1.904210,-2.550267,0.617635,1361.000000
